indicator_data_id,indicator_id,name,Measure,geo_type_name,geo_entity_id,geo_entity_name,year_description,data_valuemessage
"130,996",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,211,Williamsburg - Bushwick,2005-2007,4
"130,996",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,211,Williamsburg - Bushwick,2005-2007,4
"130,997",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,301,Washington Heights,2005-2007,3.1
"130,997",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,301,Washington Heights,2005-2007,3.1
"130,998",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,302,Central Harlem - Morningside Heights,2005-2007,5
"130,998",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,302,Central Harlem - Morningside Heights,2005-2007,5
"130,999",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,303,East Harlem,2005-2007,4.7
"130,999",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,303,East Harlem,2005-2007,4.7
"131,000",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,304,Upper West Side,2005-2007,4.2
"131,000",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,304,Upper West Side,2005-2007,4.2
"131,001",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,305,Upper East Side,2005-2007,4
"131,001",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,305,Upper East Side,2005-2007,4
"131,002",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,306,Chelsea - Clinton,2005-2007,4
"131,002",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,306,Chelsea - Clinton,2005-2007,4
"131,003",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,307,Gramercy Park - Murray Hill,2005-2007,3.2
"131,003",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,307,Gramercy Park - Murray Hill,2005-2007,3.2
"131,004",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,308,Greenwich Village - SoHo,2005-2007,3.1
"131,004",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,308,Greenwich Village - SoHo,2005-2007,3.1
"131,005",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,309,Union Square - Lower East Side,2005-2007,3.9
"131,005",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,309,Union Square - Lower East Side,2005-2007,3.9
"131,006",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,310,Lower Manhattan,2005-2007,3.8
"131,006",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,310,Lower Manhattan,2005-2007,3.8
"131,007",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,401,Long Island City - Astoria,2005-2007,3.8
"131,007",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,401,Long Island City - Astoria,2005-2007,3.8
"131,008",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,402,West Queens,2005-2007,3
"131,008",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,402,West Queens,2005-2007,3
"131,009",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,403,Flushing - Clearview,2005-2007,5
"131,009",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,403,Flushing - Clearview,2005-2007,5
"131,010",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,404,Bayside - Little Neck,2005-2007,4.8
"131,010",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,404,Bayside - Little Neck,2005-2007,4.8
"131,011",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,405,Ridgewood - Forest Hills,2005-2007,6.7
"131,011",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,405,Ridgewood - Forest Hills,2005-2007,6.7
"131,012",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,406,Fresh Meadows,2005-2007,4.9
"131,012",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,406,Fresh Meadows,2005-2007,4.9
"131,013",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,407,Southwest Queens,2005-2007,3.9
"131,013",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,407,Southwest Queens,2005-2007,3.9
"131,014",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,408,Jamaica,2005-2007,5.5
"131,014",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,408,Jamaica,2005-2007,5.5
"131,015",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,409,Southeast Queens,2005-2007,4.3
"131,015",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,409,Southeast Queens,2005-2007,4.3
"131,016",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,410,Rockaways,2005-2007,11.7
"131,016",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,410,Rockaways,2005-2007,11.7
"131,017",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,501,Port Richmond,2005-2007,5.6
"131,017",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,501,Port Richmond,2005-2007,5.6
"131,018",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,502,Stapleton - St. George,2005-2007,8.7
"131,018",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,502,Stapleton - St. George,2005-2007,8.7
"131,019",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,503,Willowbrook,2005-2007,9.3
"131,019",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,503,Willowbrook,2005-2007,9.3
"131,020",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,504,South Beach - Tottenville,2005-2007,7.5
"131,020",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,504,South Beach - Tottenville,2005-2007,7.5
"151,383",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,101,Kingsbridge - Riverdale,2009-2011,8.6
"151,383",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,101,Kingsbridge - Riverdale,2009-2011,8.6
"151,384",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,102,Northeast Bronx,2009-2011,5.4
"151,384",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,102,Northeast Bronx,2009-2011,5.4
"151,385",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,103,Fordham - Bronx Pk,2009-2011,4
"151,385",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,103,Fordham - Bronx Pk,2009-2011,4
"151,386",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,104,Pelham - Throgs Neck,2009-2011,4.5
"151,386",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,104,Pelham - Throgs Neck,2009-2011,4.5
"151,387",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,105,Crotona -Tremont,2009-2011,2.7
"151,387",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,105,Crotona -Tremont,2009-2011,2.7
"151,388",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,106,High Bridge - Morrisania,2009-2011,2.8
"151,388",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,106,High Bridge - Morrisania,2009-2011,2.8
"151,389",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,107,Hunts Point - Mott Haven,2009-2011,3.1
"151,389",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,107,Hunts Point - Mott Haven,2009-2011,3.1
"151,390",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,201,Greenpoint,2009-2011,3.6
"151,390",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,201,Greenpoint,2009-2011,3.6
"151,391",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,202,Downtown - Heights - Slope,2009-2011,4.2
"151,391",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,202,Downtown - Heights - Slope,2009-2011,4.2
"151,392",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,4.8
"151,392",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,4.8
"151,393",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,204,East New York,2009-2011,3.5
"151,393",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,204,East New York,2009-2011,3.5
"151,394",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,205,Sunset Park,2009-2011,4.1
"151,394",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,205,Sunset Park,2009-2011,4.1
"151,395",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,206,Borough Park,2009-2011,5.3
"151,395",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,206,Borough Park,2009-2011,5.3
"151,396",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,207,East Flatbush - Flatbush,2009-2011,3.9
"151,396",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,207,East Flatbush - Flatbush,2009-2011,3.9
"151,397",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,208,Canarsie - Flatlands,2009-2011,5.7
"151,397",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,208,Canarsie - Flatlands,2009-2011,5.7
"151,398",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,209,Bensonhurst - Bay Ridge,2009-2011,7.2
"151,398",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,209,Bensonhurst - Bay Ridge,2009-2011,7.2
"151,399",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,210,Coney Island - Sheepshead Bay,2009-2011,8.9
"151,399",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,210,Coney Island - Sheepshead Bay,2009-2011,8.9
"151,400",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,211,Williamsburg - Bushwick,2009-2011,3.7
"151,400",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,211,Williamsburg - Bushwick,2009-2011,3.7
"151,401",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,301,Washington Heights,2009-2011,3.2
"151,401",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,301,Washington Heights,2009-2011,3.2
"151,402",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,302,Central Harlem - Morningside Heights,2009-2011,4.3
"151,402",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,302,Central Harlem - Morningside Heights,2009-2011,4.3
"151,403",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,303,East Harlem,2009-2011,4.7
"151,403",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,303,East Harlem,2009-2011,4.7
"151,404",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,304,Upper West Side,2009-2011,4.1
"151,404",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,304,Upper West Side,2009-2011,4.1
"151,405",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,305,Upper East Side,2009-2011,4
"151,405",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,305,Upper East Side,2009-2011,4
"151,406",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,306,Chelsea - Clinton,2009-2011,3.4
"151,406",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,306,Chelsea - Clinton,2009-2011,3.4
"151,407",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,307,Gramercy Park - Murray Hill,2009-2011,3.6
"151,407",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,307,Gramercy Park - Murray Hill,2009-2011,3.6
"151,408",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,308,Greenwich Village - SoHo,2009-2011,3.4
"151,408",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,308,Greenwich Village - SoHo,2009-2011,3.4
"151,409",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,309,Union Square - Lower East Side,2009-2011,4
"151,409",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,309,Union Square - Lower East Side,2009-2011,4
"151,410",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,310,Lower Manhattan,2009-2011,2.8
"151,410",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,310,Lower Manhattan,2009-2011,2.8
"151,411",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,401,Long Island City - Astoria,2009-2011,3.5
"151,411",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,401,Long Island City - Astoria,2009-2011,3.5
"151,412",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,402,West Queens,2009-2011,3
"151,412",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,402,West Queens,2009-2011,3
"151,413",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,403,Flushing - Clearview,2009-2011,5.4
"151,413",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,403,Flushing - Clearview,2009-2011,5.4
"151,414",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,404,Bayside - Little Neck,2009-2011,4.5
"151,414",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,404,Bayside - Little Neck,2009-2011,4.5
"151,415",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,405,Ridgewood - Forest Hills,2009-2011,5.5
"151,415",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,405,Ridgewood - Forest Hills,2009-2011,5.5
"151,416",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,406,Fresh Meadows,2009-2011,4.8
"151,416",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,406,Fresh Meadows,2009-2011,4.8
"151,417",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,407,Southwest Queens,2009-2011,4
"151,417",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,407,Southwest Queens,2009-2011,4
"151,418",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,408,Jamaica,2009-2011,5.2
"151,418",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,408,Jamaica,2009-2011,5.2
"151,419",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,409,Southeast Queens,2009-2011,4.3
"151,419",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,409,Southeast Queens,2009-2011,4.3
"151,420",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,410,Rockaways,2009-2011,9
"151,420",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,410,Rockaways,2009-2011,9
"151,421",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,501,Port Richmond,2009-2011,5.7
"151,421",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,501,Port Richmond,2009-2011,5.7
"151,422",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,502,Stapleton - St. George,2009-2011,8.4
"151,422",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,502,Stapleton - St. George,2009-2011,8.4
"151,423",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,503,Willowbrook,2009-2011,9.7
"151,423",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,503,Willowbrook,2009-2011,9.7
"151,424",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,504,South Beach - Tottenville,2009-2011,7.3
"151,424",652,O3-Attributable Cardiac and Respiratory Deaths ,Rate,UHF42,504,South Beach - Tottenville,2009-2011,7.3
"131,262",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,1,Bronx,2005-2007,122.3
"131,262",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,1,Bronx,2005-2007,122.3
"130,830",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,2005-2007,212.5
"130,830",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,2005-2007,212.5
"131,263",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,2,Brooklyn,2005-2007,55.5
"131,263",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,2,Brooklyn,2005-2007,55.5
"130,831",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,2005-2007,99.3
"130,831",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,2005-2007,99.3
"131,264",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,3,Manhattan,2005-2007,59.9
"131,264",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,3,Manhattan,2005-2007,59.9
"130,832",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,2005-2007,179.4
"130,832",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,2005-2007,179.4
"131,265",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,4,Queens,2005-2007,26
"131,265",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,4,Queens,2005-2007,26
"130,833",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,2005-2007,80.8
"130,833",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,2005-2007,80.8
"131,266",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,5,Staten Island,2005-2007,29.6
"131,266",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,5,Staten Island,2005-2007,29.6
"130,834",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,2005-2007,55.3
"130,834",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,2005-2007,55.3
"131,406",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,1,Bronx,2009-2011,67
"131,406",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,1,Bronx,2009-2011,67
"131,454",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,2009-2011,128.2
"131,454",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,1,Bronx,2009-2011,128.2
"131,407",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,2,Brooklyn,2009-2011,48.5
"131,407",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,2,Brooklyn,2009-2011,48.5
"131,455",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,2009-2011,93.1
"131,455",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,2,Brooklyn,2009-2011,93.1
"131,408",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,3,Manhattan,2009-2011,45.7
"131,408",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,3,Manhattan,2009-2011,45.7
"131,456",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,2009-2011,144.3
"131,456",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,3,Manhattan,2009-2011,144.3
"131,409",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,4,Queens,2009-2011,23.1
"131,409",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,4,Queens,2009-2011,23.1
"131,457",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,2009-2011,74.8
"131,457",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,4,Queens,2009-2011,74.8
"131,410",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,5,Staten Island,2009-2011,28.1
"131,410",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Borough,5,Staten Island,2009-2011,28.1
"131,458",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,2009-2011,50.5
"131,458",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Borough,5,Staten Island,2009-2011,50.5
"131,261",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Citywide,1,New York City,2005-2007,56.9
"131,261",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Citywide,1,New York City,2005-2007,56.9
"130,829",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,2005-2007,126.3
"130,829",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,2005-2007,126.3
"131,405",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Citywide,1,New York City,2009-2011,45.1
"131,405",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,Citywide,1,New York City,2009-2011,45.1
"131,453",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,2009-2011,106.8
"131,453",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,Citywide,1,New York City,2009-2011,106.8
"131,219",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,101,Kingsbridge - Riverdale,2005-2007,36.7
"131,219",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,101,Kingsbridge - Riverdale,2005-2007,36.7
"130,787",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,101,Kingsbridge - Riverdale,2005-2007,88.3
"130,787",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,101,Kingsbridge - Riverdale,2005-2007,88.3
"131,220",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,102,Northeast Bronx,2005-2007,69.4
"131,220",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,102,Northeast Bronx,2005-2007,69.4
"130,788",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,102,Northeast Bronx,2005-2007,152.6
"130,788",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,102,Northeast Bronx,2005-2007,152.6
"131,221",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,103,Fordham - Bronx Pk,2005-2007,108.2
"131,221",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,103,Fordham - Bronx Pk,2005-2007,108.2
"130,789",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,103,Fordham - Bronx Pk,2005-2007,167.2
"130,789",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,103,Fordham - Bronx Pk,2005-2007,167.2
"131,222",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,104,Pelham - Throgs Neck,2005-2007,79.7
"131,222",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,104,Pelham - Throgs Neck,2005-2007,79.7
"130,790",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,104,Pelham - Throgs Neck,2005-2007,162.5
"130,790",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,104,Pelham - Throgs Neck,2005-2007,162.5
"131,223",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,105,Crotona -Tremont,2005-2007,192.7
"131,223",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,105,Crotona -Tremont,2005-2007,192.7
"130,791",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,105,Crotona -Tremont,2005-2007,257.1
"130,791",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,105,Crotona -Tremont,2005-2007,257.1
"131,224",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,106,High Bridge - Morrisania,2005-2007,193.7
"131,224",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,106,High Bridge - Morrisania,2005-2007,193.7
"130,792",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,106,High Bridge - Morrisania,2005-2007,308
"130,792",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,106,High Bridge - Morrisania,2005-2007,308
"131,225",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,2005-2007,189.1
"131,225",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,107,Hunts Point - Mott Haven,2005-2007,189.1
"130,793",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,107,Hunts Point - Mott Haven,2005-2007,278.6
"130,793",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,107,Hunts Point - Mott Haven,2005-2007,278.6
"131,226",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,201,Greenpoint,2005-2007,36.6
"131,226",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,201,Greenpoint,2005-2007,36.6
"130,794",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,201,Greenpoint,2005-2007,60.8
"130,794",648,PM2.5-Attributable Asthma ED Visits ,Rate- Children 0 to 17 Yrs Old,UHF42,201,Greenpoint,2005-2007,60.8
"131,227",657,PM2.5-Attributable Asthma ED Visits ,Rate- 18 Yrs and Older,UHF42,202,Downtown - Heights - Slope,2005-2007,60.9
